,product_category,brand,model_specifications,current_promotions,price,shipping,product_links,image_link
175,Laptops / Notebooks,Lenovo,"2018 HDR Lenovo ThinkPad X1 Carbon (6th Gen) - Windows 10 Pro - Intel Quad Core i7-8650U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" HDR WQHD IPS (2560x1440) Display, Fingerprint Reader, 4G LTE WWAN",,2099.97,0.0,https://www.newegg.com/p/1TS-000E-098P0?Item=9SIA8TK7W88301,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_201806121971492725.jpg
176,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 10 Pro - Intel Core i7-7500U, 256GB SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, (Classic Black)",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-07ER2?Item=9SIA8TK6M31005,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
177,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 7 Pro - Intel Core i7-7600U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1979.99,0.0,https://www.newegg.com/p/1TS-000E-07FV5?Item=9SIA8TK6M31590,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
178,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i5-8250U, 16GB RAM, 256GB SSD, 14"" IPS FHD Touch 1920x1080 Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN,  Black",,1539.99,0.0,https://www.newegg.com/p/1TS-000E-09Y39?Item=9SIA8TK8A10761,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
179,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 10 Pro - Intel Core i7-7500U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" FHD IPS (1920x1080) Display, Fingerprint Reader, (Classic Black)",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-07ER8?Item=9SIA8TK6M31011,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
180,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon (5th Gen) - Windows 7 Pro - Intel Core i7-7600U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-06W01?Item=9SIA8TK6DE9858,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
181,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon (5th Gen) - Windows 7 Pro - Intel Core i7-7600U, 256GB SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-06VT4?Item=9SIA8TK6D86666,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
182,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8650U, 16GB RAM, 256GB PCIe NVMe SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, 4G LTE WWAN, Black",,2419.99,0.0,https://www.newegg.com/p/1TS-000E-09AX3?Item=9SIA8TK7ZM6618,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
183,Laptops / Notebooks,Lenovo,"2018 Lenovo ThinkPad T480s Windows 10 Pro Laptop - Intel Core i7-8550U, 16GB RAM, 256GB SSD, 14"" IPS FHD Touch 1920x1080 Display, Fingerprint Reader, Smart Card Reader, 4G LTE WWAN,  Black",,1759.99,0.0,https://www.newegg.com/p/1TS-000E-09ZP7?Item=9SIA8TK8A11269,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20180727843708741.jpg
184,Laptops / Notebooks,DELL,"Dell Inspiron 3480 14"" i3-8145U Dual Core upto 3.9GHz, 16GB DDR4, 256GB M.2 SSD, Intel HD Graphics 620, HDMI, Card Reader, Wi-Fi, Bluetooth, USB 3.1, Windows 10 Pro (Black) HD Notebook Laptop",,539.99,0.0,https://www.newegg.com/black-dell-inspiron-3480/p/1TS-000A-069U1?Item=9SIA65EA7J4931,//c1.neweggimages.com/ProductImageCompressAll300/A65E_1_201909241973466248.jpg
185,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad X1 Carbon (7th Gen) - Windows 10 Pro - Intel Quad Core i7-8665U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Non-Touch Display, Fingerprint Reader, Black",,2199.99,0.0,https://www.newegg.com/p/1TS-000E-0FX62?Item=9SIA8TKAU96638,//c1.neweggimages.com/ProductImageCompressAll300/A8TK_1_20191229840344846.jpg
186,Laptops / Notebooks,Lenovo,"2017 Lenovo ThinkPad X1 Carbon 4G LTE (5th Gen) - Windows 7 Pro - Intel Core i7-7500U, 256GB NVMe-PCIe SSD, 16GB RAM, 14"" WQHD IPS (2560x1440) Display, Fingerprint Reader, (Classic Black)",,1869.99,0.0,https://www.newegg.com/p/1TS-000E-07F72?Item=9SIA8TK6M31377,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A8TK_1_20170915238001060.jpg
187,Laptops / Notebooks,HP,"HP 14"" Thin and Light Customized Laptop Intel Core i3-7100U processor 16GB RAM 256GB SSD Upgradable to 16GB RAM 1024GB SSD Windows 10 Ash Silver Only 3.2lb 0.8"" thin USB Type-C",,486.73,0.0,https://www.newegg.com/p/1TS-000D-05449?Item=9SIAJZD9SS2163,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_201907231969072027.jpg
188,Laptops / Notebooks,HP,"HP 14"" Full HD IPS Premium Customized Laptop Intel Core i3-8130U processor 16GB RAM 256GB SSD Backlit Keyboard Upgradable to 16GB RAM 1024GB SSD Windows 10 Silver Only 3.0lb",,549.94,0.0,https://www.newegg.com/p/1TS-000D-04DC5?Item=9SIAJZD9BG3207,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_2019061069488849.jpg
189,Laptops / Notebooks,HP,"HP Bilingual Laptop EliteBook 1040 G4 (2XM86UT#ABL) Intel Core i5 7th Gen 7300U (2.60 GHz) 16 GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-Bit",,1395.99,11.99,https://www.newegg.com/hp-elitebook-1040-g4-mainstream/p/N82E16834270291?Item=9SIAD6H8242591,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADZG_1_201812031941591455.jpg
190,Laptops / Notebooks,DELL,"Dell Inspiron 3493 14"" Customized Laptop | 10th Gen Intel Core i3-1005G1 up to 3.4 GHz | 16GB RAM 256GB SSD 1TB HDD | HDMI | Wi-Fi | Bluetooth | Black Only 3.4lb | Windows 10",,600.54,0.0,https://www.newegg.com/p/1TS-000A-08GM3?Item=9SIAJZDAX08241,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001151156184635.jpg
191,Laptops / Notebooks,HP,"HP EliteBook 745 G5 14"" Notebook - 1920 x 1080 - Ryzen 5 PRO 2500U - 16 GB RAM - 256 GB SSD",,629.99,0.0,https://www.newegg.com/p/1TS-000D-04BG2?Item=9SIA9SEB7B8801,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/cs.jpg
192,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" FHD Display, Intel Core i3-8130U Upto 3.40GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro S","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",549.99,0.0,https://www.newegg.com/silver-hp-14/p/1TS-000D-084F0?Item=9SIAA0SAX33394,//c1.neweggimages.com/ProductImageCompressAll300/V0N6_1_202001131869457074.jpg
193,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad  L480 Notebook, 14"" HD Display, Intel Core i5-8250U Upto 3.40 GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1179.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-l480/p/1TS-000E-0GZY5?Item=9SIAA0SAWE7049,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202001141973335644.jpg
194,Laptops / Notebooks,DELL,"2020 Newest Dell Inspiron 14 inch Laptop, Intel Core i5-1035G4 (Up to 3.7GHz) 10 Geneartion, 16GB RAM, 256 SSD, HDMI, WiFi, Intel UHD Graphics, Bluetooth, Windows 10 w/ HESVAP Accessories",,559.99,0.0,https://www.newegg.com/dell-inspiron-14-i3493-3464blk-pus/p/1TS-000A-09ZA2?Item=9SIAKZ3B9H8990,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AKZ3S200402lT5D0.jpg
195,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T490 Notebook, 14"" FHD Display, Intel Core i7-8565U Upto 4.6GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Thunderbolt, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",,1439.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-t490/p/1TS-000E-0J6F9?Item=9SIAA0SB8H9961,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202004081443481075.jpg
196,Laptops / Notebooks,HP,"HP EliteBook 840 G5 Notebook, 14"" FHD Touch Display, Intel Core i5-8350U Upto 3.6GHz, 16GB RAM, 256GB SSD, HDMI, Thunderbolt, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro (5XB92UC)","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1065.99,0.0,https://www.newegg.com/silver-hp-elitebook-840-g5/p/1TS-000D-09CU3?Item=9SIAA0SB6C5799,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200318530607066.jpg
197,Laptops / Notebooks,HP,"HP EliteBook 840 G3 Notebook, 14"" FHD Touch Display, Intel Core i5-6300U Upto 3.0GHz, 16GB RAM, 256GB SSD, HDMI, DisplayPort, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro (1AF92EC)","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1163.49,0.0,https://www.newegg.com/black-silver-hp-elitebook-840-g3/p/1TS-000D-088X6?Item=9SIAA0SAZC2169,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202001302040804374.jpg
198,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T490 Home and Business Laptop (Intel i7-8565U 4-Core, 16GB RAM, 256GB m.2 SATA SSD, 14.0"" Touch  Full HD (1920x1080), Intel UHD 615, Fingerprint, Wifi, Bluetooth, Webcam, Win 10 Home)",,1699.0,0.0,https://www.newegg.com/p/1TS-000E-0J365?Item=9SIA7ABB999132,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20191103991548659.jpg
199,Laptops / Notebooks,Lenovo,"Lenovo Flex 14.0"" HD 2-in-1 Touchscreen Notebook,8th Gen Intel Core i3-8145U,16GB DDR4,256GB SSD,Intel UHD 620 Graphics,Wifi-AC,Bluetooth 4.2,HDMI,USB,Windows 10 Pro",,675.0,0.0,https://www.newegg.com/black-lenovo-flex-81sq000d-creating-designing/p/1TS-000E-0J1Y2?Item=9SIAE4NB7Z0639,//c1.neweggimages.com/ProductImageCompressAll300/AE4N_1_20191023587204988.jpg
200,Laptops / Notebooks,MSI,"MSI Laptop PS Series PS42 8M-097CA Modern Intel Core i7 8th Gen 8550U (1.80 GHz) 16 GB Memory 256 GB SSD Intel UHD Graphics 620 14"" FHD IPS Windows 10 Home 64-bit",,1773.14,0.0,https://www.newegg.com/aluminum-silver-msi-ps-series-ps42-8m-097ca-modern-mainstream/p/1VH-00P3-00011?Item=9SIAMF7B6M8033,//c1.neweggimages.com/ProductImageCompressAll300/1VH-00P3-00011-V21.jpg
201,Laptops / Notebooks,Toshiba,"Toshiba Dynabook Tecra C40-D Home and Business Laptop (Intel i5-7200U 2-Core, 16GB RAM, 256GB m.2 SATA SSD, 14.0"" HD (1366x768), Intel HD 620, Wifi, Bluetooth, Webcam, 3xUSB 3.0, 1xHDMI, Win 10 Pro)",,838.8,0.0,https://www.newegg.com/p/1TS-000F-00MK7?Item=9SIA7ABB973914,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_202002121428944159.jpg
202,Laptops / Notebooks,DELL,"Dell Latitude 5490 Notebook, 14"" HD Display, Intel Core i5-8350U Upto 3.6GHz, 16GB RAM, 256GB NVMe SSD, VGA, HDMI, DisplayPort via USB-C, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1139.99,0.0,https://www.newegg.com/matte-black-dell-latitude-5490/p/1TS-000A-09YA6?Item=9SIAA0SB7V3439,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200408741400325.jpg
203,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T490 Notebook, 14"" FHD Display, Intel Core i5-8265U Upto 3.9GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Thunderbolt, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",,1139.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-t490/p/1TS-000E-0J6H3?Item=9SIAA0SB8J1085,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200407727393509.jpg
204,Laptops / Notebooks,HP,"HP 14 Notebook, 14"" FHD Display, Intel Core i3-8130U Upto 3.40GHz, 16GB RAM, 256GB SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",549.99,0.0,https://www.newegg.com/silver-hp-14/p/1TS-000D-084M6?Item=9SIAEYAAWE4849,//c1.neweggimages.com/ProductImageCompressAll300/AEYA_1_202001141698830780.jpg
205,Laptops / Notebooks,Lenovo,"Lenovo Thinkpad T480 14.0"" Customized Business Laptop | Intel Core i5-8250U | 16GB RAM 256GB SSD | Full HD IPS | Fingerprint Reader | 802.11ac | Windows 10 Home Black",,958.72,0.0,https://www.newegg.com/p/1TS-000E-0J104?Item=9SIAJZDB786128,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202003191188496071.jpg
206,Laptops / Notebooks,Lenovo,"Lenovo ThinkBook 14s IWL Home and Business Laptop (Intel i5-8265U 4-Core, 16GB RAM, 256GB m.2 SATA SSD, 14.0"" Full HD (1920x1080), AMD Radeon 540X, Fingerprint, Wifi, Bluetooth, Webcam, Win 10 Pro)",,849.0,0.0,https://www.newegg.com/p/1TS-000E-0J6P0?Item=9SIA7ABBA34057,//c1.neweggimages.com/ProductImageCompressAll300/V0F3_1_20200408454636435.jpg
207,Laptops / Notebooks,HP,"HP 14"" Customized Laptop | 10th Gen Intel Core i3-1005G1 up to 3.4 GHz | 16GB RAM 256GB SSD | USB Type-C | Wi-Fi | Bluetooth | Silver Only 3.2lb | Windows 10",,506.07,0.0,https://www.newegg.com/p/1TS-000D-084T7?Item=9SIAJZDAWE8319,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_20191121766213943.jpg
208,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T480s Notebook, 14"" FHD Display, Intel Core i7-8550U Upto 4.0GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Thunderbolt, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1399.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-t480s/p/1TS-000E-0HZ56?Item=9SIAA0SB6B2197,//c1.neweggimages.com/ProductImageCompressAll300/V0N6_1_202003101670667735.jpg
209,Laptops / Notebooks,HP,"HP 14"" Thin & Light HD Micro-Edge Display Laptop, 10th Gen Intel Quad-Core i5-1035G4 (Beats i7-7500U)  16GB RAM  256GB M2 SSD, Type-C Webcam Win 10",,727.0,0.0,https://www.newegg.com/p/1TS-000D-09D37?Item=9SIAMRPB6C8791,//c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AMRPS200311xEuyd.jpg
210,Laptops / Notebooks,HP,"HP 14-dq1037wm Home and Business Laptop (Intel i3-1005G1 2-Core, 16GB RAM, 256GB PCIe SSD, 14.0"" HD (1366x768), Intel UHD Graphics, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Win 10 Pro in S-Mode)",Free Expedited Shipping,1018.8,0.0,https://www.newegg.com/p/1TS-000D-087Y5?Item=9SIA7ABB093327,//c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20200322345450374.jpg
211,Laptops / Notebooks,HP,"HP ProBook 640 G4 Notebook, 14"" HD Display, Intel Core i5-7300U Upto 3.5GHz, 16GB RAM, 256GB NVMe SSD, HDMI, VGA, DisplayPort via USB-C, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",859.99,0.0,https://www.newegg.com/silver-hp-probook-640-g4/p/1TS-000D-09FD1?Item=9SIAA0SB897341,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_20200408794772931.jpg
212,Laptops / Notebooks,DELL,"Dell Inspiron 14"" HD 2-in-1 Touchscreen Notebook, 8th Generation Intel Core i3-8145U,16GB DDR4 RAM,256GB SSD, Intel UHD Graphics 620,Wifi 802.11AC,Bluetooth,HD Webcam,HDMI,USB, Windows 10 Pro",,565.0,0.0,https://www.newegg.com/gray-dell-inspiron-5481-creating-designing/p/1TS-000A-09Y84?Item=9SIAE4NB7U6189,//c1.neweggimages.com/ProductImageCompressAll300/AE4N_1_202003221361648376.jpg
213,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad T470 Notebook, 14"" FHD Touch Display, Intel Core i7-6500U Upto 3.1GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Thunderbolt, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","Due to holiday observance, orders placed between 4/7 – 4/19 will experience shipping delays",1199.99,0.0,https://www.newegg.com/black-lenovo-thinkpad-t470/p/1TS-000E-0HZC4?Item=9SIAA0SB6D7315,//c1.neweggimages.com/ProductImageCompressAll300/AA0S_1_202004061484587874.jpg
214,Laptops / Notebooks,DELL,"Dell Inspiron 3493 14"" Customized Laptop | 10th Gen Intel Core i3-1005G1 up to 3.4 GHz | 16GB RAM 256GB SSD 2TB HDD | HDMI | Wi-Fi | Bluetooth | Black Only 3.4lb | Windows 10",,627.53,0.0,https://www.newegg.com/p/1TS-000A-08GM7?Item=9SIAJZDAX08245,//c1.neweggimages.com/ProductImageCompressAll300/AJZD_1_202001151156184635.jpg
215,Laptops / Notebooks,Lenovo,"Lenovo ThinkPad X1 Yoga 3rd Generation, 14.0"" WQHD, UHD Graphics 620, (1.90GHz, 4.20GHz with Turbo Boost, 8MB Cache), 16GB LPDDR3 2133MHz (Soldered) RAM, 256GB SSD PCIe, Win 10 Pro 64",,2365.35,0.0,https://www.newegg.com/lenovo-20lds1ce00/p/1TS-000E-0HTN3?Item=9SIAHRCB4B3765,//c1.neweggimages.com/ProductImageCompressAll300/AHRC_1_20200222916154972.jpg
